region,system,network,isIO,instanceId,vCpu,memory,intranetGbps,intranetPPS,hourlyPrice,weeklyPrice,standard,monthlyPrice,yearlyPrice,2yearPrice,3yearPrice,4yearPrice,5yearPrice
ap-southeast-2,windows,vpc,TRUE,ecs.t5-lc1m2.small,1,2,0.2,6,0.18,28,100,95,900,1440,1620,1728,1800
ap-southeast-2,windows,vpc,TRUE,ecs.t5-c1m1.large,2,2,0.5,10,0.31,45.92,164,155.8,1476,2361.6,2656.8,2833.92,2952
ap-southeast-2,windows,vpc,TRUE,ecs.t5-c1m2.large,2,4,0.5,10,0.42,63.28,226,214.7,2034,3254.4,3661.2,3905.28,4068
ap-southeast-2,windows,vpc,TRUE,ecs.t5-lc1m2.large,2,4,0.4,10,0.37,55.44,198,188.1,1782,2851.2,3207.6,3421.44,3564
ap-southeast-2,windows,vpc,TRUE,ecs.t5-c1m4.large,2,8,0.5,10,0.61,91.56,327,310.65,2943,4708.8,5297.4,5650.56,5886
ap-southeast-2,windows,vpc,TRUE,ecs.t5-lc1m4.large,2,8,0.4,10,0.52,76.72,274,260.3,2466,3945.6,4438.8,4734.72,4932
ap-southeast-2,windows,vpc,TRUE,ecs.t5-c1m1.xlarge,4,4,0.8,20,0.61,91.28,326,309.7,2934,4694.4,5281.2,5633.28,5868
ap-southeast-2,windows,vpc,TRUE,ecs.t5-c1m2.xlarge,4,8,0.8,20,0.84,126.56,452,429.4,4068,6508.8,7322.4,7810.56,8136
ap-southeast-2,windows,vpc,TRUE,ecs.t5-c1m4.xlarge,4,16,0.8,20,1.22,182.84,653,620.35,5877,9403.2,10578.6,11283.84,11754
ap-southeast-2,windows,vpc,TRUE,ecs.i2.xlarge,4,32,1,50,3.21,514.36,1837,1745.15,16533,26452.8,29759.4,31743.36,33066
ap-southeast-2,windows,vpc,TRUE,ecs.t5-c1m1.2xlarge,8,8,1.2,40,1.21,182.56,652,619.4,5868,9388.8,10562.4,11266.56,11736
ap-southeast-2,windows,vpc,TRUE,ecs.t5-c1m2.2xlarge,8,16,1.2,40,1.68,253.12,904,858.8,8136,13017.6,14644.8,15621.12,16272
ap-southeast-2,windows,vpc,TRUE,ecs.t5-c1m4.2xlarge,8,32,1.2,40,2.44,365.4,1305,1239.75,11745,18792,21141,22550.4,23490
ap-southeast-2,windows,vpc,TRUE,ecs.i2.2xlarge,8,64,2,100,6.41,1028.72,3674,3490.3,33066,52905.6,59518.8,63486.72,66132
ap-southeast-2,windows,vpc,TRUE,ecs.t5-c1m1.4xlarge,16,16,1.2,60,2.42,365.12,1304,1238.8,11736,18777.6,21124.8,22533.12,23472
ap-southeast-2,windows,vpc,TRUE,ecs.t5-c1m2.4xlarge,16,32,1.2,60,3.36,506.24,1808,1717.6,16272,26035.2,29289.6,31242.24,32544
ap-southeast-2,windows,vpc,TRUE,ecs.i2.4xlarge,16,128,3,150,12.82,2057.44,7348,6980.6,66132,105811.2,119037.6,126973.44,132264
ap-southeast-2,windows,vpc,TRUE,ecs.i2.8xlarge,32,256,6,200,25.63,4114.6,14695,13960.25,132255,211608,238059,253929.6,264510
ap-southeast-2,windows,vpc,TRUE,ecs.i2.16xlarge,64,512,10,400,51.25,8229.2,29390,27920.5,264510,423216,476118,507859.2,529020
ap-southeast-2,windows,vpc,TRUE,ecs.xn4.small,1,1,低,低,0.14,23.24,83,83,846.6,1394.4,1494,1992,2490
ap-southeast-2,windows,vpc,TRUE,ecs.n4.small,1,2,低,低,0.286,46.2,165,165,1683,2772,2970,3960,4950
ap-southeast-2,windows,vpc,TRUE,ecs.mn4.small,1,4,低,低,0.749,117.6,420,420,4284,7056,7560,10080,12600
ap-southeast-2,windows,vpc,TRUE,ecs.e4.small,unknown,unknown,unknown,unknown,0.869,135.8,485,485,4947,8148,8730,11640,14550
ap-southeast-2,windows,vpc,TRUE,ecs.sn1ne.large,2,4,0.5,12,1.381,223.65,798.74,758.8,7188.66,11501.86,12939.59,13802.23,14377.32
ap-southeast-2,windows,vpc,TRUE,ecs.n4.large,2,4,低,低,0.572,92.68,331,331,3376.2,5560.8,5958,7944,9930
ap-southeast-2,windows,vpc,TRUE,ecs.sn2ne.large,2,8,0.5,12,1.435,260.48,930.3,883.78,8372.7,13396.32,15070.86,16075.58,16745.4
ap-southeast-2,windows,vpc,TRUE,ecs.mn4.large,2,8,低,低,1.497,235.2,840,840,8568,14112,15120,20160,25200
ap-southeast-2,windows,vpc,TRUE,ecs.se1ne.large,2,16,0.5,12,1.658,285.34,1019.07,968.12,9171.63,14674.61,16508.93,17609.53,18343.26
ap-southeast-2,windows,vpc,TRUE,ecs.se1.large,2,16,0.5,5,1.738,271.88,971,971,9904.2,16312.8,17478,23304,29130
ap-southeast-2,windows,vpc,TRUE,ecs.sn1ne.xlarge,4,8,0.8,30,2.767,447.3,1597.49,1517.62,14377.41,23003.86,25879.34,27604.63,28754.82
ap-southeast-2,windows,vpc,TRUE,ecs.c4.xlarge,4,8,1.5,20,3.06,499.3,1783.22,1694.06,16048.98,25678.37,28888.16,30814.04,32097.96
ap-southeast-2,windows,vpc,TRUE,ecs.n4.xlarge,4,8,低,低,2.584,351.96,1257,1257,12821.4,21117.6,22626,30168,37710
ap-southeast-2,windows,vpc,TRUE,ecs.sn2ne.xlarge,4,16,0.8,30,2.87,520.97,1860.61,1767.58,16745.49,26792.78,30141.88,32151.34,33490.98
ap-southeast-2,windows,vpc,TRUE,ecs.mn4.xlarge,4,16,低,低,2.993,467.32,1669,1669,17023.8,28039.2,30042,40056,50070
ap-southeast-2,windows,vpc,TRUE,ecs.i1.xlarge,4,16,0.8,10,3.07,516.32,1844,1751.8,16596,26553.6,29872.8,31864.32,33192
ap-southeast-2,windows,vpc,TRUE,ecs.cm4.xlarge,4,16,1.5,20,3.55,595.38,2126.35,2020.03,19137.15,30619.44,34446.87,36743.33,38274.3
ap-southeast-2,windows,vpc,TRUE,ecs.gn5-c4g1.xlarge,4,30,3,30,14.28,1920.24,6858,6515.1,61722,98755.2,111099.6,118506.24,123444
ap-southeast-2,windows,vpc,TRUE,ecs.se1ne.xlarge,4,32,0.8,30,3.316,570.7,2038.22,1936.31,18343.98,29350.37,33019.16,35220.44,36687.96
ap-southeast-2,windows,vpc,TRUE,ecs.ce4.xlarge,4,32,1.5,20,4.15,652.21,2329.33,2212.86,20963.97,33542.35,37735.15,40250.82,41927.94
ap-southeast-2,windows,vpc,TRUE,ecs.se1.xlarge,4,32,0.8,10,3.469,543.48,1941,1941,19798.2,32608.8,34938,46584,58230
ap-southeast-2,windows,vpc,TRUE,ecs.sn1ne.2xlarge,8,16,1.5,100,5.534,894.59,3194.98,3035.23,28754.82,46007.71,51758.68,55209.25,57509.64
ap-southeast-2,windows,vpc,TRUE,ecs.c4.2xlarge,8,16,3,40,6.13,998.6,3566.44,3388.12,32097.96,51356.74,57776.33,61628.08,64195.92
ap-southeast-2,windows,vpc,TRUE,ecs.n4.2xlarge,8,16,低,低,5.161,706.44,2523,2523,25734.6,42386.4,45414,60552,75690
ap-southeast-2,windows,vpc,TRUE,ecs.sn2ne.2xlarge,8,32,1.5,100,5.74,1041.94,3721.22,3535.16,33490.98,53585.57,60283.76,64302.68,66981.96
ap-southeast-2,windows,vpc,TRUE,ecs.cm4.2xlarge,8,32,3,40,7.17,1190.78,4252.77,4040.13,38274.93,61239.89,68894.87,73487.87,76549.86
ap-southeast-2,windows,vpc,TRUE,ecs.mn4.2xlarge,8,32,低,低,5.986,937.44,3348,3348,34149.6,56246.4,60264,80352,100440
ap-southeast-2,windows,vpc,TRUE,ecs.d1.2xlarge,8,32,3,30,6.45,1085.84,3878,3684.1,34902,55843.2,62823.6,67011.84,69804
ap-southeast-2,windows,vpc,TRUE,ecs.i1.2xlarge,8,32,1.5,20,6.14,1032.64,3688,3503.6,33192,53107.2,59745.6,63728.64,66384
ap-southeast-2,windows,vpc,TRUE,ecs.gn5-c4g1.2xlarge,8,60,5,100,28.57,3840.76,13717,13031.15,123453,197524.8,222215.4,237029.76,246906
ap-southeast-2,windows,vpc,TRUE,ecs.gn5-c8g1.2xlarge,8,60,3,30,17.2,2312.24,8258,7845.1,74322,118915.2,133779.6,142698.24,148644
ap-southeast-2,windows,vpc,TRUE,ecs.se1ne.2xlarge,8,64,1.5,100,6.631,1141.41,4076.45,3872.63,36688.05,58700.88,66038.49,70441.06,73376.1
ap-southeast-2,windows,vpc,TRUE,ecs.ce4.2xlarge,unknown,unknown,unknown,unknown,8.302,1304.42,4658.66,4425.73,41927.94,67084.7,75470.29,80501.64,83855.88
ap-southeast-2,windows,vpc,TRUE,ecs.se1.2xlarge,8,64,1.5,20,6.938,1086.96,3882,3882,39596.4,65217.6,69876,93168,116460
ap-southeast-2,windows,vpc,TRUE,ecs.sn1ne.3xlarge,12,24,2.5,130,8.286,1303.76,4656.3,4423.48,41906.7,67050.72,75432.06,80460.86,83813.4
ap-southeast-2,windows,vpc,TRUE,ecs.c4.3xlarge,unknown,unknown,unknown,unknown,9.192,1456.95,5203.38,4943.21,46830.42,74928.67,84294.76,89914.41,93660.84
ap-southeast-2,windows,vpc,TRUE,ecs.sn2ne.3xlarge,12,48,2.5,130,8.61,1506.94,5381.94,5112.84,48437.46,77499.94,87187.43,92999.92,96874.92
ap-southeast-2,windows,vpc,TRUE,ecs.d1.3xlarge,unknown,unknown,unknown,unknown,9.675,1575.42,5626.5,5345.17,50638.5,81021.6,91149.3,97225.92,101277
ap-southeast-2,windows,vpc,TRUE,ecs.i1.3xlarge,12,48,2,40,9.21,1513.68,5406,5135.7,48654,77846.4,87577.2,93415.68,97308
ap-southeast-2,windows,vpc,TRUE,ecs.cm4.3xlarge,unknown,unknown,unknown,unknown,10.656,1722.18,6150.63,5843.1,55355.67,88569.07,99640.21,106282.89,110711.34
ap-southeast-2,windows,vpc,TRUE,ecs.se1ne.3xlarge,12,96,2.5,130,9.947,1712.04,6114.42,5808.7,55029.78,88047.65,99053.6,105657.18,110059.56
ap-southeast-2,windows,vpc,TRUE,ecs.sn1ne.4xlarge,16,32,3,160,11.055,1789.19,6389.97,6070.47,57509.73,92015.57,103517.51,110418.68,115019.46
ap-southeast-2,windows,vpc,TRUE,ecs.c4.4xlarge,16,32,6,80,12.26,1997.21,7132.89,6776.25,64196.01,102713.62,115552.82,123256.34,128392.02
ap-southeast-2,windows,vpc,TRUE,ecs.n4.4xlarge,16,32,低,低,10.322,1410.64,5038,5038,51387.6,84638.4,90684,120912,151140
ap-southeast-2,windows,vpc,TRUE,ecs.d1.4xlarge,16,64,6,60,12.92,2171.68,7756,7368.2,69804,111686.4,125647.2,134023.68,139608
ap-southeast-2,windows,vpc,TRUE,ecs.sn2ne.4xlarge,16,64,3,160,11.479,2083.88,7442.44,7070.32,66981.96,107171.14,120567.53,128605.36,133963.92
ap-southeast-2,windows,vpc,TRUE,ecs.i1-c5d1.4xlarge,16,64,3,40,13.49,2268.56,8102,7696.9,72918,116668.8,131252.4,140002.56,145836
ap-southeast-2,windows,vpc,TRUE,ecs.mn4.4xlarge,16,64,低,低,11.972,1877.68,6706,6706,68401.2,112660.8,120708,160944,201180
ap-southeast-2,windows,vpc,TRUE,ecs.i1.4xlarge,16,64,3,40,12.29,2065.56,7377,7008.15,66393,106228.8,119507.4,127474.56,132786
ap-southeast-2,windows,vpc,TRUE,ecs.cm4.4xlarge,16,64,6,80,14.35,2381.57,8505.62,8080.34,76550.58,122480.93,137791.04,146977.11,153101.16
ap-southeast-2,windows,vpc,TRUE,ecs.gn5-c8g1.4xlarge,16,120,5,100,34.41,4624.76,16517,15691.15,148653,237844.8,267575.4,285413.76,297306
ap-southeast-2,windows,vpc,TRUE,ecs.se1ne.4xlarge,16,128,3,160,13.263,2282.8,8152.84,7745.2,73375.56,117400.9,132076.01,140881.08,146751.12
ap-southeast-2,windows,vpc,TRUE,ecs.se1.4xlarge,16,128,3,40,13.882,2174.2,7765,7765,79203,130452,139770,186360,232950
ap-southeast-2,windows,vpc,TRUE,ecs.sn1ne.6xlarge,24,48,4.5,200,16.572,2607.53,9312.6,8846.97,83813.4,134101.44,150864.12,160921.73,167626.8
ap-southeast-2,windows,vpc,TRUE,ecs.sn2ne.6xlarge,24,96,4.5,200,17.219,3013.89,10763.88,10225.69,96874.92,154999.87,174374.86,185999.85,193749.84
ap-southeast-2,windows,vpc,TRUE,ecs.i1.6xlarge,unknown,unknown,unknown,unknown,18.42,3027.36,10812,10271.4,97308,155692.8,175154.4,186831.36,194616
ap-southeast-2,windows,vpc,TRUE,ecs.cm4.6xlarge,24,96,10,120,21.52,3572.35,12758.4,12120.48,114825.6,183720.96,206686.08,220465.15,229651.2
ap-southeast-2,windows,vpc,TRUE,ecs.d1.6xlarge,24,96,8,80,19.38,3257.8,11635,11053.25,104715,167544,188487,201052.8,209430
ap-southeast-2,windows,vpc,TRUE,ecs.se1ne.6xlarge,24,192,4.5,200,19.894,3424.08,12228.84,11617.4,110059.56,176095.3,198107.21,211314.36,220119.12
ap-southeast-2,windows,vpc,TRUE,ecs.gn5-c28g1.7xlarge,28,112,5,100,26.69,3587.08,12811,12170.45,115299,184478.4,207538.2,221374.08,230598
ap-southeast-2,windows,vpc,TRUE,ecs.sn1ne.8xlarge,32,64,6,250,23.258,3812.2,13615,12934.25,122535,196056,220563,235267.2,245070
ap-southeast-2,windows,vpc,TRUE,ecs.n4.8xlarge,32,64,低,低,20.637,2823.8,10085,10085,102867,169428,181530,242040,302550
ap-southeast-2,windows,vpc,TRUE,ecs.sn2ne.8xlarge,32,128,6,250,22.959,4167.77,14884.88,14140.64,133963.92,214342.27,241135.06,257210.73,267927.84
ap-southeast-2,windows,vpc,TRUE,ecs.i1-c10d1.8xlarge,32,128,6,80,25.31,4253.2,15190,14430.5,136710,218736,246078,262483.2,273420
ap-southeast-2,windows,vpc,TRUE,ecs.mn4.8xlarge,32,128,低,低,23.944,3755.36,13412,13412,136802.4,225321.6,241416,321888,402360
ap-southeast-2,windows,vpc,TRUE,ecs.i1.8xlarge,32,128,6,80,24.58,4131.4,14755,14017.25,132795,212472,239031,254966.4,265590
ap-southeast-2,windows,vpc,TRUE,ecs.d1.8xlarge,32,128,10,100,25.84,4343.64,15513,14737.35,139617,223387.2,251310.6,268064.64,279234
ap-southeast-2,windows,vpc,TRUE,ecs.d1-c8d3.8xlarge,unknown,unknown,unknown,unknown,24.81,4170.04,14893,14148.35,134037,214459.2,241266.6,257351.04,268074
ap-southeast-2,windows,vpc,TRUE,ecs.se1ne.8xlarge,32,256,6,250,26.525,4565.59,16305.69,15490.41,146751.21,234801.94,264152.18,281762.32,293502.42
ap-southeast-2,windows,vpc,TRUE,ecs.se1.8xlarge,32,256,6,80,27.764,4348.12,15529,15529,158395.8,260887.2,279522,372696,465870
ap-southeast-2,windows,vpc,TRUE,ecs.d1-c14d3.14xlarge,unknown,unknown,unknown,unknown,37.64,6324.36,22587,21457.65,203283,325252.8,365909.4,390303.36,406566
ap-southeast-2,windows,vpc,TRUE,ecs.gn5-c28g1.14xlarge,56,224,10,200,53.38,7174.16,25622,24340.9,230598,368956.8,415076.4,442748.16,461196
ap-southeast-2,windows,vpc,TRUE,ecs.sn2ne.14xlarge,56,224,10,450,40.178,7293.59,26048.55,24746.12,234436.95,375099.12,421986.51,450118.94,468873.9
ap-southeast-2,windows,vpc,TRUE,ecs.d1.14xlarge,56,224,20,140,45.24,7601.44,27148,25790.6,244332,390931.2,439797.6,469117.44,488664
ap-southeast-2,windows,vpc,TRUE,ecs.i1.14xlarge,56,224,10,120,43.03,7230.16,25822,24530.9,232398,371836.8,418316.4,446204.16,464796
ap-southeast-2,windows,vpc,TRUE,ecs.se1ne.14xlarge,56,480,10,450,46.42,8417.59,30062.81,28559.67,270565.29,432904.46,487017.52,519485.36,541130.58
ap-southeast-2,windows,vpc,TRUE,ecs.se1.14xlarge,56,480,10,120,51.266,8016.68,28631,28631,292036.2,481000.8,515358,687144,858930
ap-southeast-2,windows,vpc,TRUE,ecs.sn1.medium,2,4,0.5,5,1.315,213.08,761,761,7762.2,12784.8,13698,18264,22830
ap-southeast-2,windows,vpc,TRUE,ecs.sn2.medium,2,8,0.5,5,1.497,248.08,886,886,9037.2,14884.8,15948,21264,26580
ap-southeast-2,windows,vpc,TRUE,ecs.sn1.large,4,8,0.8,10,2.635,425.88,1521,1521,15514.2,25552.8,27378,36504,45630
ap-southeast-2,windows,vpc,TRUE,ecs.sn2.large,4,16,0.8,10,2.993,496.16,1772,1772,18074.4,29769.6,31896,42528,53160
ap-southeast-2,windows,vpc,TRUE,ecs.sn1.xlarge,8,16,1.5,20,5.27,852.04,3043,3043,31038.6,51122.4,54774,73032,91290
ap-southeast-2,windows,vpc,TRUE,ecs.sn2.xlarge,8,32,1.5,20,5.986,992.32,3544,3544,36148.8,59539.2,63792,85056,106320
ap-southeast-2,windows,vpc,TRUE,ecs.sn1.3xlarge,16,32,3,40,10.528,1704.08,6086,6086,62077.2,102244.8,109548,146064,182580
ap-southeast-2,windows,vpc,TRUE,ecs.sn2.3xlarge,16,64,3,40,11.972,1984.64,7088,7088,72297.6,119078.4,127584,170112,212640
ap-southeast-2,windows,vpc,TRUE,ecs.sn1.7xlarge,32,64,6,80,22.15,3630.76,12967,12967,132263.4,217845.6,233406,311208,389010
ap-southeast-2,windows,vpc,TRUE,ecs.sn2.7xlarge,32,128,6,80,23.944,3969.28,14176,14176,144595.2,238156.8,255168,340224,425280
ap-southeast-2,windows,vpc,TRUE,ecs.sn2.13xlarge,56,224,10,120,41.901,6946.24,24808,24808,253041.6,416774.4,446544,595392,744240
us-west-1,windows,vpc,TRUE,ecs.t5-lc2m1.nano,1,0.5,0.1,4,0.06,9.24,33,31.35,297,475.2,534.6,570.24,594
us-west-1,windows,vpc,TRUE,ecs.t5-lc1m1.small,1,1,0.2,6,0.11,17.36,62,58.9,558,892.8,1004.4,1071.36,1116
us-west-1,windows,vpc,TRUE,ecs.t5-lc1m2.small,1,2,0.2,6,0.18,28.56,102,96.9,918,1468.8,1652.4,1762.56,1836
us-west-1,windows,vpc,TRUE,ecs.t5-c1m1.large,2,2,0.5,10,0.29,46.48,166,157.7,1494,2390.4,2689.2,2868.48,2988
us-west-1,windows,vpc,TRUE,ecs.t5-c1m2.large,2,4,0.5,10,0.4,64.4,230,218.5,2070,3312,3726,3974.4,4140
us-west-1,windows,vpc,TRUE,ecs.t5-lc1m2.large,2,4,0.4,10,0.35,56.28,201,190.95,1809,2894.4,3256.2,3473.28,3618
us-west-1,windows,vpc,TRUE,ecs.t5-c1m4.large,2,8,0.5,10,0.61,92.96,332,315.4,2988,4780.8,5378.4,5736.96,5976
us-west-1,windows,vpc,TRUE,ecs.t5-lc1m4.large,2,8,0.4,10,0.49,78.12,279,265.05,2511,4017.6,4519.8,4821.12,5022
us-west-1,windows,vpc,TRUE,ecs.t5-c1m1.xlarge,4,4,0.8,20,0.58,92.68,331,314.45,2979,4766.4,5362.2,5719.68,5958
us-west-1,windows,vpc,TRUE,ecs.t5-c1m2.xlarge,4,8,0.8,20,0.8,128.52,459,436.05,4131,6609.6,7435.8,7931.52,8262
us-west-1,windows,vpc,TRUE,ecs.t5-c1m4.xlarge,4,16,0.8,20,1.22,185.92,664,630.8,5976,9561.6,10756.8,11473.92,11952
us-west-1,windows,vpc,TRUE,ecs.i2.xlarge,4,32,1,50,3.03,491.12,1754,1666.3,15786,25257.6,28414.8,30309.12,31572
us-west-1,windows,vpc,TRUE,ecs.t5-c1m1.2xlarge,8,8,1.2,40,1.16,185.36,662,628.9,5958,9532.8,10724.4,11439.36,11916
us-west-1,windows,vpc,TRUE,ecs.t5-c1m2.2xlarge,8,16,1.2,40,1.6,257.04,918,872.1,8262,13219.2,14871.6,15863.04,16524
us-west-1,windows,vpc,TRUE,ecs.t5-c1m4.2xlarge,8,32,1.2,40,2.44,371.56,1327,1260.65,11943,19108.8,21497.4,22930.56,23886
us-west-1,windows,vpc,TRUE,ecs.i2.2xlarge,8,64,2,100,6.05,981.96,3507,3331.65,31563,50500.8,56813.4,60600.96,63126
us-west-1,windows,vpc,TRUE,ecs.t5-c1m1.4xlarge,16,16,1.2,60,2.31,370.72,1324,1257.8,11916,19065.6,21448.8,22878.72,23832
us-west-1,windows,vpc,TRUE,ecs.t5-c1m2.4xlarge,16,32,1.2,60,3.19,514.08,1836,1744.2,16524,26438.4,29743.2,31726.08,33048
us-west-1,windows,vpc,TRUE,ecs.i2.4xlarge,16,128,3,150,12.09,1963.92,7014,6663.3,63126,101001.6,113626.8,121201.92,126252
us-west-1,windows,vpc,TRUE,ecs.i2.8xlarge,32,256,6,200,24.18,3927.84,14028,13326.6,126252,202003.2,227253.6,242403.84,252504
us-west-1,windows,vpc,TRUE,ecs.i2.16xlarge,64,512,10,400,48.36,7855.68,28056,26653.2,252504,404006.4,454507.2,484807.68,505008
us-west-1,windows,vpc,TRUE,ecs.xn4.small,1,1,低,低,0.14,22.4,80,80,816,1344,1440,1920,2400
us-west-1,windows,vpc,TRUE,ecs.n4.small,1,2,低,低,0.276,44.52,159,159,1621.8,2671.2,2862,3816,4770
us-west-1,windows,vpc,TRUE,ecs.mn4.small,1,4,低,低,0.719,103.6,370,370,3774,6216,6660,8880,11100
us-west-1,windows,vpc,TRUE,ecs.e4.small,unknown,unknown,unknown,unknown,0.828,123.51,441.12,441.12,4499.42,7410.82,7940.16,10586.88,13233.6
us-west-1,windows,vpc,TRUE,ecs.sn1ne.large,2,4,0.5,12,1.343,224.92,803.28,763.12,7229.52,11567.23,13013.14,13880.68,14459.04
us-west-1,windows,vpc,TRUE,ecs.n4.large,2,4,低,低,0.551,89.04,318,318,3243.6,5342.4,5724,7632,9540
us-west-1,windows,vpc,TRUE,ecs.mn4.large,2,8,低,低,1.437,206.92,739,739,7537.8,12415.2,13302,17736,22170
us-west-1,windows,vpc,TRUE,ecs.sn2ne.large,2,8,0.5,12,1.515,262.11,936.09,889.29,8424.81,13479.7,15164.66,16175.64,16849.62
us-west-1,windows,vpc,TRUE,ecs.se1.large,2,16,0.5,5,1.656,261.33,933.31,933.31,9519.76,15679.61,16799.58,22399.44,27999.3
us-west-1,windows,vpc,TRUE,ecs.se1ne.large,2,16,0.5,12,1.739,274.39,979.97,930.97,8819.73,14111.57,15875.51,16933.88,17639.46
us-west-1,windows,vpc,TRUE,ecs.sn1ne.xlarge,4,8,0.8,30,2.693,449.84,1606.56,1526.23,14459.04,23134.46,26026.27,27761.36,28918.08
us-west-1,windows,vpc,TRUE,ecs.c4.xlarge,4,8,1.5,20,3,503.2,1797.15,1707.29,16174.35,25878.96,29113.83,31054.75,32348.7
us-west-1,windows,vpc,TRUE,ecs.n4.xlarge,4,8,低,低,1.919,276.36,987,987,10067.4,16581.6,17766,23688,29610
us-west-1,windows,vpc,TRUE,ecs.mn4.xlarge,4,16,低,低,2.883,416.36,1487,1487,15167.4,24981.6,26766,35688,44610
us-west-1,windows,vpc,TRUE,ecs.i1.xlarge,4,16,0.8,10,3.08,519.12,1854,1761.3,16686,26697.6,30034.8,32037.12,33372
us-west-1,windows,vpc,TRUE,ecs.cm4.xlarge,4,16,1.5,20,3.41,598.93,2139.03,2032.08,19251.27,30802.03,34652.29,36962.44,38502.54
us-west-1,windows,vpc,TRUE,ecs.sn2ne.xlarge,4,16,0.8,30,3.028,524.07,1871.68,1778.1,16845.12,26952.19,30321.22,32342.63,33690.24
us-west-1,windows,vpc,TRUE,ecs.gn5-c4g1.xlarge,4,30,3,30,15.44,2076.2,7415,7044.25,66735,106776,120123,128131.2,133470
us-west-1,windows,vpc,TRUE,ecs.ce4.xlarge,4,32,1.5,20,3.97,627.37,2240.59,2128.56,20165.31,32264.5,36297.56,38717.4,40330.62
us-west-1,windows,vpc,TRUE,ecs.se1.xlarge,4,32,0.8,10,3.311,522.81,1867.17,1867.17,19045.13,31368.46,33609.06,44812.08,56015.1
us-west-1,windows,vpc,TRUE,ecs.sn1ne.2xlarge,8,16,1.5,100,5.385,899.68,3213.13,3052.47,28918.17,46269.07,52052.71,55522.89,57836.34
us-west-1,windows,vpc,TRUE,ecs.c4.2xlarge,8,16,3,40,5.99,1006.4,3594.3,3414.58,32348.7,51757.92,58227.66,62109.5,64697.4
us-west-1,windows,vpc,TRUE,ecs.n4.2xlarge,8,16,低,低,3.835,552.44,1973,1973,20124.6,33146.4,35514,47352,59190
us-west-1,windows,vpc,TRUE,ecs.mn4.2xlarge,8,32,低,低,5.757,830.2,2965,2965,30243,49812,53370,71160,88950
us-west-1,windows,vpc,TRUE,ecs.i1.2xlarge,8,32,1.5,20,6.17,1038.8,3710,3524.5,33390,53424,60102,64108.8,66780
us-west-1,windows,vpc,TRUE,ecs.sn2ne.2xlarge,8,32,1.5,100,6.055,1048.16,3743.44,3556.27,33690.96,53905.54,60643.73,64686.64,67381.92
us-west-1,windows,vpc,TRUE,ecs.cm4.2xlarge,8,32,3,40,6.9,1197.9,4278.2,4064.29,38503.8,61606.08,69306.84,73927.3,77007.6
us-west-1,windows,vpc,TRUE,ecs.d1.2xlarge,8,32,3,30,6.49,1091.72,3899,3704.05,35091,56145.6,63163.8,67374.72,70182
us-west-1,windows,vpc,TRUE,ecs.gn5-c8g1.2xlarge,8,60,3,30,18.59,2500.12,8929,8482.55,80361,128577.6,144649.8,154293.12,160722
us-west-1,windows,vpc,TRUE,ecs.gn5-c4g1.2xlarge,8,60,5,100,30.89,4152.68,14831,14089.45,133479,213566.4,240262.2,256279.68,266958
us-west-1,windows,vpc,TRUE,ecs.se1ne.2xlarge,8,64,1.5,100,6.96,1097.88,3920.99,3724.94,35288.91,56462.26,63520.04,67754.71,70577.82
us-west-1,windows,vpc,TRUE,ecs.se1.2xlarge,8,64,1.5,20,6.628,1045.6,3734.28,3734.28,38089.66,62735.9,67217.04,89622.72,112028.4
us-west-1,windows,vpc,TRUE,ecs.ce4.2xlarge,unknown,unknown,unknown,unknown,7.94,1254.73,4481.18,4257.12,40330.62,64528.99,72595.12,77434.79,80661.24
us-west-1,windows,vpc,TRUE,ecs.sn1ne.3xlarge,12,24,2.5,130,8.058,1349.51,4819.68,4578.7,43377.12,69403.39,78078.82,83284.07,86754.24
us-west-1,windows,vpc,TRUE,ecs.c4.3xlarge,unknown,unknown,unknown,unknown,8.985,1509.61,5391.45,5121.88,48523.05,77636.88,87341.49,93164.26,97046.1
us-west-1,windows,vpc,TRUE,ecs.sn2ne.3xlarge,12,48,2.5,130,9.09,1572.63,5616.54,5335.71,50548.86,80878.18,90987.95,97053.81,101097.72
us-west-1,windows,vpc,TRUE,ecs.i1.3xlarge,12,48,2,40,9.26,1558.2,5565,5286.75,50085,80136,90153,96163.2,100170
us-west-1,windows,vpc,TRUE,ecs.d1.3xlarge,unknown,unknown,unknown,unknown,9.735,1637.58,5848.5,5556.07,52636.5,84218.4,94745.7,101062.08,105273
us-west-1,windows,vpc,TRUE,ecs.cm4.3xlarge,unknown,unknown,unknown,unknown,10.239,1796.79,6417.09,6096.24,57753.81,92406.1,103956.86,110887.32,115507.62
us-west-1,windows,vpc,TRUE,ecs.se1ne.3xlarge,12,96,2.5,130,10.434,1646.35,5879.82,5585.83,52918.38,84669.41,95253.08,101603.29,105836.76
us-west-1,windows,vpc,TRUE,ecs.c4.4xlarge,16,32,6,80,11.98,2012.81,7188.61,6829.18,64697.49,103515.98,116455.48,124219.18,129394.98
us-west-1,windows,vpc,TRUE,ecs.sn1ne.4xlarge,16,32,3,160,10.775,1799.36,6426.28,6104.97,57836.52,92538.43,104105.74,111046.12,115673.04
us-west-1,windows,vpc,TRUE,ecs.n4.4xlarge,16,32,低,低,7.663,1104.88,3946,3946,40249.2,66292.8,71028,94704,118380
